address,detail,sgg
강원도 원주시 반곡동 늘품로 199,월세,1
강원도 원주시 반곡동 늘품로 199,전세,2
강원도 원주시 반곡동 미래로 39,월세,1
강원도 원주시 반곡동 반곡길 45,월세,2
강원도 원주시 반곡동 반곡길 45,전세,1
강원도 원주시 반곡동 반곡길 48,전세,2
강원도 원주시 반곡동 배울로 24,매매,5
강원도 원주시 반곡동 배울로 49,전세,3
강원도 원주시 반곡동 배울로 50,월세,9
강원도 원주시 반곡동 세계로 111,월세,1
강원도 원주시 반곡동 양지로 160,전세,4
강원도 원주시 반곡동 양지로 58,전세,1
강원도 원주시 반곡동 오리현길 62,매매,2
강원도 원주시 반곡동 혁신로 224,전세,2
강원도 원주시 반곡동 혁신로 346,월세,5
강원도 원주시 반곡동 혁신로 350,월세,1
강원도 원주시 반곡동 혁신로 400,전세,1
강원도 원주시 반곡동 혁신로 91,매매,11
강원도 원주시 반곡동 혁신로 91,전세,2
강원도 원주시 반곡동 혁신로 92,매매,6
강원도 원주시 반곡동 혁신로 92,월세,2
강원도 원주시 반곡동 혁신로 92,전세,2
강원도 원주시 봉산동 치악로 1883,매매,1
강원도 원주시 봉산동 행구로 84,매매,4
강원도 원주시 봉산동 행구로 84,월세,1
강원도 원주시 봉산동 행구로 84,전세,1
강원도 원주시 소초면 장양리 장막1길 62,매매,1
강원도 원주시 소초면 장양리 장막2길 10,매매,1
강원도 원주시 소초면 장양리 장막2길 12,매매,3
강원도 원주시 우산동 모란1길 86,매매,2
강원도 원주시 우산동 봉화로 231,매매,1
강원도 원주시 우산동 상지대길 9,월세,3
강원도 원주시 우산동 상지대길 9,전세,4
강원도 원주시 우산동 우산공단길 23,매매,6
강원도 원주시 우산동 우산공단길 23,월세,2
강원도 원주시 우산동 우산공단길 23,전세,1
강원도 원주시 우산동 우산초교길 27-5,매매,1
강원도 원주시 우산동 진광길 24,매매,2
강원도 원주시 우산동 진광길 24,전세,1
강원도 원주시 원동 무실로 121,매매,29
강원도 원주시 원동 무실로47번길 34,매매,2
강원도 원주시 일산동 남산로 103,매매,5
강원도 원주시 일산동 남산로 141,매매,1
강원도 원주시 일산동 무실로 130,매매,1
강원도 원주시 일산동 천사로 189,매매,1
강원도 원주시 지정면 가곡리 가곡로 120,매매,1
강원도 원주시 지정면 가곡리 가곡로 120,전세,2
강원도 원주시 지정면 가곡리 가곡로 132,매매,1
강원도 원주시 지정면 가곡리 가곡로 132,월세,2
강원도 원주시 지정면 가곡리 가곡로 50,매매,7
강원도 원주시 지정면 가곡리 가곡로 50,월세,1
강원도 원주시 지정면 가곡리 가곡로 50,전세,4
강원도 원주시 지정면 가곡리 가곡로 70,매매,6
강원도 원주시 지정면 가곡리 가곡로 70,전세,1
강원도 원주시 지정면 가곡리 신지정로 265,매매,4
강원도 원주시 지정면 가곡리 신지정로 295,매매,7
강원도 원주시 지정면 가곡리 신지정로 325,매매,1
강원도 원주시 지정면 가곡리 조엄로 393,매매,3
강원도 원주시 지정면 가곡리 조엄로 393,전세,9
강원도 원주시 지정면 가곡리 조엄로 397,월세,2
강원도 원주시 지정면 가곡리 조엄로 397,전세,8
강원도 원주시 태장동 북원로2738번길 35,전세,1
강원도 원주시 태장동 적동1길 7,전세,1
강원도 원주시 태장동 치악로 2033,전세,1
강원도 원주시 태장동 치악로 2035,매매,1
강원도 원주시 태장동 치악로 2047,매매,1
강원도 원주시 태장동 치악로 2047,월세,1
강원도 원주시 태장동 태장공단길 10,월세,1
강원도 원주시 태장동 태장공단길 10,전세,1
강원도 원주시 태장동 태장공단길 54-14,전세,2
강원도 원주시 태장동 포란재로 26-2,월세,1
강원도 원주시 태장동 포란재로 36,매매,10
강원도 원주시 태장동 포란재로 36,전세,2
강원도 원주시 태장동 현충로 155,매매,1
강원도 원주시 태장동 현충로 155,전세,1
강원도 원주시 태장동 현충로 234,매매,1
강원도 원주시 태장동 현충로 280,월세,1
강원도 원주시 태장동 현충로232번길 42,매매,1
강원도 원주시 태장동 현충로232번길 42,월세,1
강원도 원주시 태장동 현충로232번길 42,전세,1
강원도 원주시 태장동 현충로58번길 21,전세,1
강원도 원주시 태장동 현충로58번길 29,매매,3
강원도 원주시 태장동 현충로58번길 71,매매,1
강원도 원주시 태장동 현충로58번길 71,월세,2
강원도 원주시 태장동 현충로58번길 79,매매,1
강원도 원주시 태장동 흥양로 30,매매,1
강원도 원주시 태장동 흥양로 30,월세,1
강원도 원주시 태장동 흥양로 30,전세,1
강원도 원주시 태장동 흥양로 64,매매,5
강원도 원주시 태장동 흥양로 64,월세,2
강원도 원주시 태장동 흥양로 64,전세,2
강원도 원주시 태장동 흥양로 98,월세,2
강원도 원주시 태장동 흥양로 98,전세,1
강원도 원주시 태장동 흥양로102번길 22,매매,1
강원도 원주시 태장동 흥양로102번길 22,월세,1
강원도 원주시 태장동 흥양로51번길 16,매매,3
강원도 원주시 태장동 흥양로51번길 16,월세,2
강원도 원주시 태장동 흥양로51번길 18,매매,1
강원도 원주시 태장동 흥양로51번길 18,전세,1
강원도 원주시 태장동 흥양로51번길 20,월세,6
강원도 원주시 태장동 흥양로51번길 22,월세,1
강원도 원주시 태장동 흥양로51번길 40,매매,2
강원도 원주시 태장동 흥양로51번길 40,전세,1
강원도 원주시 판부면 서곡리 남원로 223,매매,1
강원도 원주시 판부면 서곡리 남원로 223,월세,1
강원도 원주시 판부면 서곡리 남원로 223,전세,3
강원도 원주시 판부면 서곡리 남원로 390,매매,1
강원도 원주시 판부면 서곡리 남원로 390,전세,3
강원도 원주시 판부면 서곡리 시청로 264,매매,2
강원도 원주시 행구동 번재길 32,매매,3
강원도 원주시 호저면 만종리 감박산길 5,매매,1
강원도 원주시 흥업면 매지리 세동길 13,매매,1
강원도 원주시 흥업면 사제리 사제로 483,매매,1
강원도 원주시 흥업면 흥업리 북원로 1600,매매,2
강원도 원주시 흥업면 흥업리 울업1길 33,매매,1
강원도 인제군 북면 원통리 금강로 73,전세,1
강원도 인제군 북면 원통리 금강로 92,매매,1
강원도 인제군 북면 원통리 원통로 97-1,매매,1
강원도 인제군 북면 원통리 원통로211번길 1,매매,1
강원도 인제군 서화면 천도리 천도로78번길 29,매매,1
강원도 인제군 인제읍 남북리 인제로112번길 22,매매,1
강원도 인제군 인제읍 덕산리 내린천로 6760,전세,1
강원도 인제군 인제읍 덕산리 덕산로 80-1,전세,1
강원도 인제군 인제읍 상동리 비봉로15번길 32-1,매매,1
강원도 인제군 인제읍 상동리 비봉로30번길 17,매매,1
강원도 인제군 인제읍 상동리 인제로228번길 6,전세,2
강원도 정선군 고한읍 고한리 고한10길 30,월세,1
강원도 정선군 고한읍 고한리 고한7길 20,월세,1
강원도 정선군 고한읍 고한리 고한7길 20,전세,2
강원도 정선군 고한읍 고한리 고한7길 5-20,매매,2
강원도 정선군 남면 무릉리 멀미길 33,매매,2
강원도 정선군 남면 문곡리 별어곡2길 37,매매,1
강원도 정선군 사북읍 사북리 도사곡길 21,매매,4
강원도 정선군 사북읍 사북리 범바위길 7-11,매매,1
강원도 정선군 사북읍 사북리 파랑새길 30,매매,3
강원도 정선군 신동읍 조동리 조동2길 37,매매,1
강원도 정선군 정선읍 봉양리 비봉로 6,매매,1
강원도 정선군 정선읍 북실리 병방치길 7,매매,2
강원도 정선군 정선읍 북실리 용담길 71,매매,1
강원도 정선군 정선읍 북실리 정선로 1182,매매,1
강원도 정선군 정선읍 북실리 정선로 1245-6,매매,1
강원도 철원군 갈말읍 군탄리 명성로 202-14,매매,1
강원도 철원군 갈말읍 군탄리 명성로 202-21,매매,2
강원도 철원군 갈말읍 신철원리 삼부연로17번안길 19-16,매매,1
강원도 철원군 갈말읍 지경리 청양로 75-3,매매,1
강원도 철원군 갈말읍 지포리 명성로139번길 13-22,매매,1
강원도 철원군 동송읍 이평리 금학로116번길 13,매매,2
강원도 철원군 동송읍 이평리 금학로201번길 9,매매,1
강원도 철원군 동송읍 이평리 금학로217번길 18,매매,1
강원도 철원군 동송읍 이평리 금학로252번길 6,월세,1
강원도 철원군 동송읍 이평리 이평2로 29,월세,1
강원도 철원군 동송읍 이평리 이평3로 131,매매,1
강원도 철원군 동송읍 이평리 이평로95번길 22,매매,1
강원도 철원군 동송읍 이평리 이평로95번길 24-1,매매,1
강원도 철원군 서면 와수리 와수로 246-1,월세,1
강원도 철원군 철원읍 화지리 금학로 300,매매,1
강원도 철원군 철원읍 화지리 금학로317번길 17,매매,1
강원도 춘천시 교동 삭주로70번길 17,전세,1
강원도 춘천시 근화동 공지로 453,월세,3
강원도 춘천시 근화동 공지로 453,전세,3
강원도 춘천시 근화동 공지로 455,월세,5
강원도 춘천시 근화동 공지로 455,전세,10
강원도 춘천시 근화동 근화길15번길 11,매매,2
강원도 춘천시 근화동 근화길15번길 26,매매,7
강원도 춘천시 근화동 근화길15번길 26,월세,2
강원도 춘천시 근화동 근화길15번길 26,전세,2
강원도 춘천시 근화동 당간지주길 27,매매,1
강원도 춘천시 근화동 소양로 22-13,매매,1
강원도 춘천시 근화동 중앙로190번길 79,매매,1
강원도 춘천시 근화동 중앙로190번길 79,월세,1
강원도 춘천시 근화동 중앙로190번길 79,전세,1
강원도 춘천시 남산면 창촌리 창말길 54-14,매매,1
강원도 춘천시 동내면 거두리 거두택지길 7,매매,2
강원도 춘천시 동내면 거두리 거두택지길 70,월세,1
강원도 춘천시 동내면 거두리 거두택지길 80,월세,86
강원도 춘천시 동내면 거두리 외솔길19번길 80-7,매매,3
강원도 춘천시 동내면 거두리 춘천순환로 93,매매,3
강원도 춘천시 동내면 거두리 춘천순환로94번길 12,매매,2
강원도 춘천시 동내면 거두리 춘천순환로94번길 12,월세,1
강원도 춘천시 동내면 거두리 춘천순환로94번길 12,전세,1
강원도 춘천시 동내면 학곡리 학곡서1길 19,월세,1
강원도 춘천시 동면 만천리 만천로 107,매매,3
강원도 춘천시 동면 만천리 만천로 69,매매,3
강원도 춘천시 동면 만천리 만천로143번길 66-4,전세,1
강원도 춘천시 동면 만천리 후석로326번길 63,매매,1
강원도 춘천시 동면 만천리 후석로326번길 63,전세,2
강원도 춘천시 동면 만천리 후석로326번길 96,월세,4
강원도 춘천시 동면 장학리 만천로 242,매매,3
강원도 춘천시 동면 장학리 만천로 242,전세,1
강원도 춘천시 동면 장학리 삭주로 231,매매,8
강원도 춘천시 동면 장학리 소양강로 100,월세,2
강원도 춘천시 동면 장학리 소양강로 102,매매,4
강원도 춘천시 동면 장학리 소양강로 104,월세,6
강원도 춘천시 동면 장학리 소양강로 104,전세,5
강원도 춘천시 동면 지내리 가산로 95-55,매매,1
강원도 춘천시 사농동 마장길 58,매매,3
강원도 춘천시 사농동 마장길 58,전세,1
강원도 춘천시 사농동 마장길 60,매매,1
강원도 춘천시 사농동 마장길 60,전세,1
강원도 춘천시 사농동 영서로 2920,매매,5
강원도 춘천시 사농동 영서로 2920,전세,1
강원도 춘천시 사농동 영서로 2922,매매,6
강원도 춘천시 사농동 영서로 2922,전세,1
강원도 춘천시 석사동 공지로 111,전세,1
강원도 춘천시 석사동 공지로 43,매매,1
강원도 춘천시 석사동 공지로 69-9,매매,3
강원도 춘천시 석사동 남춘천새길 42,월세,1
강원도 춘천시 석사동 석사길 10,전세,1
강원도 춘천시 석사동 우석로101번길 20,매매,4
강원도 춘천시 석사동 우석로101번길 20,전세,3
강원도 춘천시 석사동 우석로101번길 83,매매,4
강원도 춘천시 석사동 우석로101번길 86,매매,2
강원도 춘천시 석사동 지석로 29,매매,5
강원도 춘천시 석사동 지석로 97,매매,2
강원도 춘천시 석사동 퇴계로 220-19,매매,3
강원도 춘천시 석사동 퇴계로 220-19,전세,1
강원도 춘천시 석사동 퇴계로 220-20,매매,1
강원도 춘천시 석사동 퇴계로 242,매매,6
강원도 춘천시 석사동 퇴계로 242,전세,1
강원도 춘천시 석사동 후석로186번길 25,매매,2
강원도 춘천시 석사동 후석로186번길 25,전세,2
강원도 춘천시 소양로2가 모수물길 60,매매,2
강원도 춘천시 소양로2가 서부대성로 33,매매,13
강원도 춘천시 소양로2가 서부대성로 33,전세,2
강원도 춘천시 신북읍 율문리 율문1길 13-6,매매,1
강원도 춘천시 신북읍 천전리 상천2길 52,매매,3
강원도 춘천시 신북읍 천전리 상천2길 52,전세,1
강원도 춘천시 신북읍 천전리 신샘밭로 733,매매,1
강원도 춘천시 온의동 방송길 70,매매,2
강원도 춘천시 온의동 스포츠타운길 528-12,매매,1
강원도 춘천시 온의동 스포츠타운길 528-12,전세,2
강원도 춘천시 온의동 스포츠타운길 529-15,매매,1
강원도 춘천시 온의동 스포츠타운길 535,매매,1
강원도 춘천시 온의동 스포츠타운길 535,전세,2
강원도 춘천시 온의동 영서로 2317,매매,1
강원도 춘천시 온의동 영서로 2317,전세,1
강원도 춘천시 온의동 영서로 2329,매매,1
강원도 춘천시 온의동 영서로2279번길 20,전세,1
강원도 춘천시 온의동 춘천로17번길 21,전세,1
