address,trans,comforts,education,medical,eatery,culture
대전광역시 서구 도마동 배재로197번길 27-94,0,29,60,25,340,2
대전광역시 서구 도마동 배재로 185,0,31,70,30,348,2
대전광역시 서구 도마동 배재로91번길 21,0,28,68,49,411,7
대전광역시 서구 도마동 배재로 117,0,30,73,46,431,5
대전광역시 서구 도마동 도마로7번길 64,0,33,87,42,397,3
대전광역시 서구 도마동 배재로186번길 9,0,32,86,39,390,3
대전광역시 서구 도마동 도마4길 10,0,21,81,78,465,7
대전광역시 서구 도마동 배재로54번길 17,0,29,82,87,461,8
대전광역시 서구 도마동 도마로37번길 36,0,35,117,44,519,2
대전광역시 서구 도마동 도마로37번길 14,0,32,94,42,529,4
대전광역시 서구 도마동 도마로 60,0,30,96,48,566,4
대전광역시 서구 도마동 용화6길 20,0,35,88,86,559,5
대전광역시 서구 도마동 도마17길 86,0,27,139,93,621,4
대전광역시 서구 도마동 계백로 1426,0,21,82,73,402,8
대전광역시 서구 도마동 배재로91번길 38-22,0,28,69,46,402,6
대전광역시 서구 도마동 배재로 107-30,0,25,63,27,363,3
대전광역시 서구 도마동 배재로91번길 83,0,25,61,26,343,3
대전광역시 서구 도마동 도마20길 73,0,25,150,97,612,4
대전광역시 서구 도마동 도마로 82,0,27,102,70,562,3
대전광역시 서구 도마동 도솔로 162,0,35,117,42,490,2
대전광역시 서구 도마동 도산로 11,0,23,101,93,473,6
대전광역시 서구 도안동 도안북로 125,0,26,94,17,367,2
대전광역시 서구 도안동 원도안로 100,0,19,101,40,371,4
대전광역시 서구 도안동 도안동로 77,0,19,92,37,380,4
대전광역시 서구 도안동 도안동로 123,0,8,109,7,141,0
대전광역시 서구 도안동 도안동로 177,0,9,68,5,104,1
대전광역시 서구 도안동 도안북로 136,0,26,116,19,338,2
대전광역시 서구 도안동 도안동로 183,0,10,69,3,116,2
대전광역시 서구 둔산동 갈마역로 6,2,97,306,261,1545,14
대전광역시 서구 둔산동 둔산북로 215,0,32,243,82,510,8
대전광역시 서구 둔산동 계룡로491번길 8,2,120,519,332,1881,24
대전광역시 서구 둔산동 둔지로 52,3,87,335,300,1547,24
대전광역시 서구 둔산동 둔지로 19,3,92,290,282,1536,22
대전광역시 서구 둔산동 둔지로 46,3,90,338,314,1556,24
대전광역시 서구 둔산동 둔산로 201,0,35,306,85,599,10
대전광역시 서구 둔산동 청사로 253,1,27,173,95,328,35
대전광역시 서구 둔산동 대덕대로175번길 50,2,96,316,258,1515,16
대전광역시 서구 둔산동 둔산남로 30,2,114,608,386,1851,27
대전광역시 서구 둔산동 대덕대로195번길 63,2,97,310,285,1547,19
대전광역시 서구 둔산동 대덕대로195번길 58,2,97,307,283,1535,21
대전광역시 서구 둔산동 갈마역로 10,2,97,303,269,1550,17
대전광역시 서구 둔산동 대덕대로175번길 40,3,96,309,259,1516,17
대전광역시 서구 둔산동 대덕대로185번길 60,2,94,299,281,1527,18
대전광역시 서구 둔산동 청사로 254,1,30,265,89,385,22
대전광역시 서구 둔산동 둔지로 54,3,85,335,291,1518,24
대전광역시 서구 둔산동 대덕대로175번길 30,3,96,302,263,1531,18
대전광역시 서구 둔산동 갈마역로 22,2,97,309,276,1558,18
대전광역시 서구 둔산동 대덕대로175번길 60,2,96,309,258,1525,16
대전광역시 서구 둔산동 둔산남로 127,2,69,517,189,1111,24
대전광역시 서구 둔산동 둔산로 241,0,22,122,39,434,6
대전광역시 서구 둔산동 문예로 174,0,20,72,29,206,26
대전광역시 서구 둔산동 청사로 281,0,16,90,33,155,20
대전광역시 서구 둔산동 청사로 282,0,17,117,42,277,6
대전광역시 서구 둔산동 갈마역로 16,2,95,306,282,1560,18
대전광역시 서구 둔산동 둔산서로 33,3,108,595,389,1807,25
대전광역시 서구 둔산동 둔산북로 175,1,47,409,139,765,17
대전광역시 서구 둔산동 청사로 269,0,22,148,56,301,21
대전광역시 서구 둔산동 둔산남로 15,3,108,567,383,1835,28
대전광역시 서구 둔산동 대덕대로175번길 46,2,94,315,259,1510,17
대전광역시 서구 둔산동 둔산로 223,0,47,397,118,852,10
대전광역시 서구 둔산동 둔산로 155,2,81,544,237,1265,25
대전광역시 서구 둔산동 둔지로 40,3,93,341,324,1606,24
대전광역시 서구 둔산동 둔지로 75,3,83,294,282,1459,17
대전광역시 서구 둔산동 갈마역로 14,2,95,306,282,1556,18
대전광역시 서구 둔산동 둔산북로 160,2,59,421,199,927,20
대전광역시 서구 둔산동 둔산로 15,3,89,319,296,1534,23
대전광역시 서구 만년동 만년로 25,0,29,182,73,525,30
대전광역시 서구 만년동 만년남로 8,0,31,172,71,534,30
대전광역시 서구 만년동 대덕대로 415,0,20,101,35,405,38
대전광역시 서구 만년동 만년로68번길 62,1,39,170,75,594,29
대전광역시 서구 만년동 만년로 45,0,30,164,70,529,34
대전광역시 서구 변동 도마로57번길 42,0,31,130,45,530,6
대전광역시 서구 변동 도마로 59,0,32,101,47,567,4
대전광역시 서구 변동 중반5길 119,0,28,190,80,522,7
대전광역시 서구 변동 중반7길 58,0,28,192,81,532,7
대전광역시 서구 변동 유등로 343,0,28,157,66,599,6
대전광역시 서구 변동 도마로57번길 16,0,32,115,46,563,4
대전광역시 서구 복수동 복수서로 10,0,26,172,51,383,8
대전광역시 서구 복수동 복수서로 50,0,22,126,91,378,7
대전광역시 서구 복수동 복수중로 38,0,20,147,95,416,9
대전광역시 서구 복수동 복수북로 51,0,21,130,89,420,9
대전광역시 서구 복수동 복수북로 42,0,23,139,92,398,8
대전광역시 서구 복수동 복수중로 30,0,27,152,89,468,10
대전광역시 서구 복수동 복수동로 21-19,0,24,143,36,377,6
대전광역시 서구 복수동 복수동로 39-26,0,23,127,28,352,3
대전광역시 서구 복수동 복수동로51번길 43,0,21,121,30,356,3
대전광역시 서구 복수동 유등로17번길 109,0,19,121,13,269,3
대전광역시 서구 복수동 복수동로 21-20,0,25,144,35,375,4
대전광역시 서구 용문동 용문로 69,1,67,176,142,961,9
대전광역시 서구 용문동 계룡로636번길 32,1,72,189,158,1031,8
대전광역시 서구 용문동 도솔로519번길 42,1,34,138,96,522,8
대전광역시 서구 용문동 계룡로620번길 29,2,78,209,175,1121,13
대전광역시 서구 용문동 괴정로165번길 20-62,1,50,151,137,886,9
대전광역시 서구 용문동 도산로370번길 55,1,46,120,98,741,4
대전광역시 서구 용문동 용문로 61,2,74,212,166,1070,10
대전광역시 서구 용문동 계룡로686번길 18,1,46,125,97,712,5
대전광역시 서구 용문동 계룡로686번길 17,1,49,127,93,708,6
대전광역시 서구 용문동 계룡로636번길 22,1,71,187,152,1027,11
대전광역시 서구 용문동 괴정로 203,1,46,157,109,835,9
대전광역시 서구 용문동 계룡로662번길 46-2,1,53,135,114,835,6
대전광역시 서구 용문동 용문로 118,1,49,129,122,877,8
대전광역시 서구 용문동 도산로452번길 17,1,43,166,102,752,8
대전광역시 서구 용문동 괴정로149번길 38,1,62,156,149,902,9
대전광역시 서구 월평동 한밭대로570번길 29-4,3,54,148,58,808,12
대전광역시 서구 월평동 한밭대로570번길 33,3,55,147,56,814,12
대전광역시 서구 월평동 한밭대로 701,2,72,300,258,1323,20
대전광역시 서구 월평동 청사로 70,3,68,294,174,1199,13
대전광역시 서구 월평동 월평동로 83,2,52,207,78,763,10
대전광역시 서구 월평동 청사서로 70,2,42,223,85,633,22
대전광역시 서구 월평동 청사서로 11,3,67,299,196,1233,16
대전광역시 서구 월평동 청사서로 41,2,56,281,155,928,19
대전광역시 서구 월평동 계룡로264번길 61,2,54,97,39,673,9
대전광역시 서구 월평동 청사서로 29,3,64,300,177,1138,17
대전광역시 서구 월평동 계룡로264번길 4,2,48,72,33,649,7
대전광역시 서구 월평동 월평중로 50,2,54,155,53,708,13
대전광역시 서구 월평동 월평북로 11,2,37,223,79,559,10
대전광역시 서구 월평동 월평동로 45,2,55,159,50,692,12
대전광역시 서구 월평동 청사로 5,2,51,171,54,686,10
대전광역시 서구 월평동 청사서로 65,2,41,231,85,646,22
대전광역시 서구 월평동 청사로 65,3,62,294,155,1003,12
대전광역시 서구 정림동 구봉로 419,0,13,81,27,205,2
대전광역시 서구 정림동 정림서로 162-18,0,10,90,29,208,2
대전광역시 서구 정림동 정림로 11,0,12,85,27,191,2
대전광역시 서구 정림동 정림서로138번길 21,0,9,90,28,207,2
대전광역시 서구 정림동 정림서로 114,0,8,79,18,169,2
대전광역시 서구 정림동 정림로 55,0,12,81,32,186,5
대전광역시 서구 정림동 정림로66번길 30,0,14,99,34,218,7
대전광역시 서구 정림동 정림서로 203-9,0,16,95,41,384,5
대전광역시 서구 정림동 정림서로138번길 26,0,9,86,27,194,2
대전광역시 서구 정림동 구봉로 451,0,18,136,39,300,6
대전광역시 서구 탄방동 문정로10번길 39,2,122,564,390,1953,21
대전광역시 서구 탄방동 문정로 131,2,72,466,223,1175,20
대전광역시 서구 탄방동 탄방로 12,3,103,523,282,1579,18
대전광역시 서구 탄방동 문정로 26,2,125,585,399,2014,23
대전광역시 서구 탄방동 문정로2번길 127,3,108,474,255,1510,14
대전광역시 서구 탄방동 문정로2번길 33,2,117,463,330,1709,17
대전광역시 서구 탄방동 문정로40번길 64,2,117,494,336,1617,15
대전광역시 서구 탄방동 탄방로 10,3,105,528,283,1583,19
대전광역시 서구 탄방동 계룡로571번길 65,3,114,522,275,1581,17
대전광역시 서구 탄방동 탄방로 26,3,104,505,270,1577,15
대전광역시 서구 탄방동 계룡로509번길 7,2,121,493,337,1786,22
대전광역시 서구 탄방동 문정로2번길 51,2,116,484,329,1698,17
대전광역시 서구 탄방동 문정로2번길 109,3,110,492,273,1513,15
대전광역시 서구 탄방동 문정로2번길 123,3,110,486,258,1505,14
대전광역시 서구 탄방동 문정로2번길 25,2,119,461,340,1725,17
대전광역시 서구 탄방동 계룡로583번길 12,3,102,449,246,1476,14
대전광역시 서구 탄방동 계룡로583번길 55,3,106,497,263,1543,14
대전광역시 서구 탄방동 계룡로583번길 49,3,106,492,259,1516,14
대전광역시 서구 탄방동 계룡로509번길 6,2,118,456,342,1721,18
대전광역시 서구 탄방동 문정로 96,3,101,528,280,1578,21
대전광역시 서구 탄방동 문정로2번길 113,3,111,492,269,1512,15
대전광역시 서구 탄방동 문예로 16,2,91,526,267,1480,22
대전광역시 서구 탄방동 문정로90번길 60,3,107,543,287,1596,23
대전광역시 유성구 계산동 학하로 33,0,7,26,6,74,0
대전광역시 유성구 계산동 학하남로 10,0,14,29,5,215,0
대전광역시 유성구 계산동 학하중앙로 99,0,14,29,5,203,0
대전광역시 유성구 관평동 관평1로 12,0,32,182,63,606,4
대전광역시 유성구 관평동 배울2로 3,0,29,163,55,537,4
대전광역시 유성구 관평동 배울1로 13,0,12,121,34,222,1
대전광역시 유성구 관평동 배울2로 42,0,21,135,48,490,4
대전광역시 유성구 관평동 배울1로 35,0,19,133,48,476,3
대전광역시 유성구 관평동 배울2로 78,0,25,135,49,499,4
대전광역시 유성구 관평동 배울2로 24,0,27,145,51,530,4
대전광역시 유성구 관평동 배울2로 6,0,26,147,53,512,3
대전광역시 유성구 관평동 배울2로 19,0,28,154,54,540,4
대전광역시 유성구 관평동 배울2로 61,0,30,140,52,533,4
대전광역시 유성구 교촌동 진잠로149번길 30,0,22,90,26,255,2
대전광역시 유성구 교촌동 진잠로149번길 24,0,23,101,26,260,2
대전광역시 유성구 구암동 월드컵대로275번길 15,1,33,96,63,565,3
대전광역시 유성구 구암동 월드컵대로253번안길 34,1,34,96,67,575,3
대전광역시 유성구 구암동 유성대로668번길 29,2,43,97,82,794,4
대전광역시 유성구 구암동 유성대로694번길 26,2,59,129,93,972,5
대전광역시 유성구 구암동 계룡로60번길 86,2,73,136,117,1089,7
대전광역시 유성구 구암동 유성대로680번길 18,2,48,108,84,845,4
대전광역시 유성구 구암동 월드컵대로253번길 37,1,25,77,42,436,3
대전광역시 유성구 구암동 유성대로694번길 10,2,55,128,91,931,5
대전광역시 유성구 궁동 궁동로 5,0,93,109,58,1438,15
대전광역시 유성구 궁동 대학로76번안길 32,1,96,102,94,1518,16
대전광역시 유성구 궁동 궁동로 49,0,58,78,31,1055,14
대전광역시 유성구 노은동 한밭대로 138,3,23,193,33,359,5
대전광역시 유성구 노은동 노은로 71,3,23,199,33,349,5
대전광역시 유성구 노은동 한밭대로 144,3,23,206,35,380,5
대전광역시 유성구 노은동 왕가봉로 23,3,22,162,19,302,4
대전광역시 유성구 노은동 은구비남로 34,2,31,248,62,469,6
대전광역시 유성구 노은동 은구비남로 56,2,30,259,62,480,7
대전광역시 유성구 대정동 대정로28번길 50,0,6,26,2,49,0
대전광역시 유성구 대정동 대정로28번안길 80,0,7,37,2,53,0
대전광역시 유성구 덕명동 덕명로 26,0,8,11,0,72,3
대전광역시 유성구 덕명동 학하중앙로 60,0,14,26,5,216,0
대전광역시 유성구 덕명동 덕명로 63,0,4,11,0,43,1
대전광역시 유성구 도룡동 대덕대로590번길 12-13,0,4,15,6,53,8
대전광역시 유성구 도룡동 대덕대로590번길 11-10,0,3,15,6,52,7
대전광역시 유성구 도룡동 대덕대로 598,0,3,15,6,52,6
대전광역시 유성구 도룡동 대덕대로 617,0,4,14,6,51,4
대전광역시 유성구 도룡동 대덕대로 596,0,3,15,6,52,7
대전광역시 유성구 도룡동 문지로 22,0,3,12,6,52,4
대전광역시 유성구 도룡동 대덕대로 594,0,3,15,6,52,7
대전광역시 유성구 도룡동 대덕대로541번길 68,0,4,15,6,58,24
대전광역시 유성구 문지동 문지로 300,0,12,122,26,348,5
대전광역시 유성구 반석동 반석동로 33,1,22,168,48,393,3
대전광역시 유성구 반석동 반석서로 98,1,20,163,39,357,2
대전광역시 유성구 반석동 반석서로 109,1,16,146,37,319,0
대전광역시 유성구 봉명동 계룡로 92,2,96,158,133,1469,8
대전광역시 유성구 봉명동 계룡로105번길 20,1,94,113,120,1447,9
대전광역시 유성구 봉명동 문화원로 77,1,102,106,119,1677,16
대전광역시 유성구 봉명동 문화원로 113,2,92,107,87,1500,18
대전광역시 유성구 봉명동 온천북로33번길 35-17,2,99,101,111,1617,16
대전광역시 유성구 봉명동 문화원로 123,2,87,107,78,1460,18
대전광역시 유성구 봉명동 대학로 34,1,102,117,120,1657,14
대전광역시 유성구 봉명동 온천동로65번길 39,2,89,110,86,1411,17
대전광역시 유성구 봉명동 문화원로 141,1,85,102,72,1369,17
대전광역시 유성구 봉명동 봉명로 93,1,56,136,100,736,7
대전광역시 유성구 봉명동 봉명로 94,1,49,116,85,613,6
대전광역시 유성구 봉명동 문화원로146번길 7-21,1,84,101,59,1377,17
대전광역시 유성구 봉명동 온천북로 7,1,98,111,122,1698,15
대전광역시 유성구 봉명동 계룡로 64,2,87,169,129,1402,8
대전광역시 유성구 봉명동 도안동로 523,2,48,77,76,638,7
대전광역시 유성구 봉명동 문화원로 119,2,90,111,88,1466,18
대전광역시 유성구 봉명동 대학로 55-35,1,103,115,120,1682,14
대전광역시 유성구 봉명동 온천북로13번길 21,2,100,113,119,1697,15
대전광역시 유성구 봉명동 대학로 45,1,104,122,120,1677,14
대전광역시 유성구 봉명동 문화원로 111,2,94,105,88,1502,18
대전광역시 유성구 봉명동 대학로 39-14,1,105,125,120,1649,14
대전광역시 유성구 봉명동 온천서로 22-9,2,97,121,117,1430,13
대전광역시 유성구 봉명동 문화원로146번길 7-28,1,84,99,65,1388,17
대전광역시 유성구 봉명동 계룡로52번길 11,2,83,159,120,1357,8
대전광역시 유성구 봉명동 계룡로 55,2,87,137,114,1334,7
대전광역시 유성구 봉명동 온천북로 51,2,90,86,80,1428,19
대전광역시 유성구 봉명동 온천로107번길 15,2,84,85,78,1289,18
