"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20190401 ~ 20200331"
"실거래구분 : 연립다세대(매매)"
"주소구분 : 지번주소"
"시도 : 대전광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","건물명","전용면적(㎡)","대지권면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명"
"대전광역시 대덕구 석봉동","188-9","0188","0009","시장빌라","43.98","42.4","202001","20","5,000","1","1989","석봉로37번길 10"
"대전광역시 대덕구 석봉동","202-2","0202","0002","신생연립","62.81","49.6","201910","1","5,700","3","1979","대덕대로1601번길 15"
"대전광역시 대덕구 석봉동","202-2","0202","0002","신생연립","62.81","49.6","202001","11","6,000","2","1979","대덕대로1601번길 15"
"대전광역시 대덕구 석봉동","204-4","0204","0004","원창빌라(204-4)","42.79","38.1","201908","21","4,300","2","1989","대덕대로1601번길 40"
"대전광역시 대덕구 석봉동","207-3","0207","0003","원창빌라(207-3)","48.91","37.8","201907","4","5,000","3","1988","대덕대로1601번길 59"
"대전광역시 대덕구 석봉동","207-3","0207","0003","원창빌라(207-3)","48.91","37.8","201909","6","5,000","1","1988","대덕대로1601번길 59"
"대전광역시 대덕구 석봉동","423-1","0423","0001","원창빌라(423-1)","45.72","39.5","201907","6","5,100","1","1989","대덕대로1593번길 19"
"대전광역시 대덕구 석봉동","423-1","0423","0001","원창빌라(423-1)","45.68","39.5","201907","8","5,300","3","1989","대덕대로1593번길 19"
"대전광역시 대덕구 석봉동","423-1","0423","0001","원창빌라(423-1)","45.72","39.5","201910","7","5,200","1","1989","대덕대로1593번길 19"
"대전광역시 대덕구 석봉동","178-2","0178","0002","유락B동","40.28","19.73","202003","4","3,000","4","1992","석봉로44번길 13"
"대전광역시 대덕구 송촌동","246-7","0246","0007","(246-7)","60.6","48.62","201912","22","5,000","1","1989","송촌남로33번길 7"
"대전광역시 대덕구 송촌동","219-27","0219","0027","거상주택(나동)","45.66","29.13","201912","11","6,000","3","1991","동춘당로31번길 37"
"대전광역시 대덕구 송촌동","556-18","0556","0018","거상파크(1동)","65.48","35.39","201905","9","9,500","1","1991","동춘당로15번길 23"
"대전광역시 대덕구 송촌동","242-53","0242","0053","국제빌라(242-53)","72.54","52.38","202001","31","10,300","4","1994","한밭대로1283번길 54"
"대전광역시 대덕구 송촌동","227-24","0227","0024","금성백조","43.1","34.53","201905","2","5,000","2","1990","송촌로 29"
"대전광역시 대덕구 송촌동","227-24","0227","0024","금성백조","43.1","36.05","201905","2","4,800","1","1990","송촌로 29"
"대전광역시 대덕구 송촌동","227-24","0227","0024","금성백조","43.1","36.05","201909","18","5,000","2","1990","송촌로 29"
"대전광역시 대덕구 송촌동","227-1","0227","0001","금성백조(227-1)","43.1","29.54","201912","30","5,900","2","1990","송촌로 29-1"
"대전광역시 대덕구 송촌동","219-22","0219","0022","대호빌라(219-22)","45.66","40.14","201908","8","4,700","2","1990","동춘당로31번길 31"
"대전광역시 대덕구 송촌동","219-22","0219","0022","대호빌라(219-22)","45.66","40.12","202002","27","5,200","3","1990","동춘당로31번길 31"
"대전광역시 대덕구 송촌동","241-2","0241","0002","동보빌라","65.72","41.11","201911","1","7,500","1","1997","한밭대로1283번길 80-6"
"대전광역시 대덕구 송촌동","242-4","0242","0004","삼보빌라(242-4)","51.6","25.5","202002","29","5,500","4","1991","송촌남로45번길 11"
"대전광역시 대덕구 송촌동","220-25","0220","0025","서광빌라","52.2","39.5","201904","25","5,800","4","1992","동춘당로23번길 56-22"
"대전광역시 대덕구 송촌동","220-65","0220","0065","성원빌라","47.85","35.6","202003","31","5,550","2","1994","동춘당로31번길 51"
"대전광역시 대덕구 송촌동","220-64","0220","0064","성원빌라(C동)","45.26","38.7","201905","2","5,300","1","1994","동춘당로31번길 49"
"대전광역시 대덕구 송촌동","226-34","0226","0034","송촌그린빌(B동)","75.08","44.87","201905","27","10,700","2","2003","송촌로37번길 21"
"대전광역시 대덕구 송촌동","226-11","0226","0011","송촌대호하이츠","59.87","42.87","201904","3","13,000","3","2013","송촌로37번길 13"
"대전광역시 대덕구 송촌동","226-36","0226","0036","송촌대호하이츠","59.75","48.95","201911","19","13,100","4","2014","송촌로37번길 11"
"대전광역시 대덕구 송촌동","294-2","0294","0002","송촌빌라","44.34","45.98","202002","24","5,000","3","1991","송촌남로 36"
"대전광역시 대덕구 송촌동","291-32","0291","0032","송촌빌라(가동)","45.63","36.24","201907","30","6,500","2","1989","송촌남로56번길 18"
"대전광역시 대덕구 송촌동","291-32","0291","0032","송촌빌라(가동)","45.63","36.23","201912","5","4,500","3","1989","송촌남로56번길 18"
"대전광역시 대덕구 송촌동","291-32","0291","0032","송촌빌라(가동)","45.63","36.23","202001","13","5,200","3","1989","송촌남로56번길 18"
"대전광역시 대덕구 송촌동","221-5","0221","0005","스카이빌(라동)","71.6","39.33","201906","14","10,400","2","2002","동춘당로23번길 56-9"
"대전광역시 대덕구 송촌동","290-7","0290","0007","영광주택","42.84","49.57","202001","3","4,000","2","1978","송촌남로 49"
"대전광역시 대덕구 송촌동","290-7","0290","0007","영광주택","42.84","49.57","202002","20","5,300","2","1978","송촌남로 49"
"대전광역시 대덕구 송촌동","219-13","0219","0013","우정빌라(219-13)","30.35","21.41","201907","30","3,500","2","1991","동춘당로31번길 23"
"대전광역시 대덕구 송촌동","219-14","0219","0014","우정빌라(219-14)","29.55","23.23","202003","4","2,500","-1","1990","동춘당로31번길 25"
"대전광역시 대덕구 송촌동","227-7","0227","0007","은혜빌라","77.67","78.36","201907","16","7,900","3","1986","한밭대로1283번길 82"
"대전광역시 대덕구 신탄진동","168-19","0168","0019","그린하이츠","50.21","46.96","202002","1","6,300","2","1995","신탄진동로30번길 7"
"대전광역시 대덕구 신탄진동","165-23","0165","0023","남양주택","46.17","34.55","201905","2","4,100","2","1990","신탄진동로42번길 20"
"대전광역시 대덕구 신탄진동","113-49","0113","0049","동해빌라(113-49)","58.575","33.65","201909","17","4,900","1","1995","대덕대로1627번길 96"
"대전광역시 대덕구 신탄진동","166-28","0166","0028","삼진맨션","40.59","24.09","201911","21","1,000","2","1991","신탄진동로36번길 53"
"대전광역시 대덕구 신탄진동","173-2","0173","0002","삼화연립","62.15","49.09","202002","7","3,800","1","1981","신탄진로762번길 6"
"대전광역시 대덕구 신탄진동","165-4","0165","0004","석봉주택","46.44","47.03","201906","13","2,800","2","1984","신탄진동로36번길 25"
"대전광역시 대덕구 신탄진동","165-4","0165","0004","석봉주택","46.44","47.03","201908","30","4,500","3","1984","신탄진동로36번길 25"
"대전광역시 대덕구 신탄진동","165-4","0165","0004","석봉주택","46.44","47.03","201909","19","3,000","2","1984","신탄진동로36번길 25"
"대전광역시 대덕구 신탄진동","165-4","0165","0004","석봉주택","46.44","47.03","201910","8","4,800","2","1984","신탄진동로36번길 25"
"대전광역시 대덕구 신탄진동","248-11","0248","0011","성하타운(102,103동)","48.66","36.48","201907","30","5,200","2","1998","남경마을로33번길 10"
"대전광역시 대덕구 신탄진동","248-11","0248","0011","성하타운(102,103동)","71.46","53.56","201909","30","7,300","3","1998","남경마을로33번길 10"
"대전광역시 대덕구 신탄진동","248-11","0248","0011","성하타운(102,103동)","71.46","53.56","202003","27","9,500","1","1998","남경마을로33번길 10"
"대전광역시 대덕구 신탄진동","248-8","0248","0008","성하타운(104동)","78.21","74.65","201910","21","8,000","2","1998","남경마을로33번길 12"
"대전광역시 대덕구 신탄진동","248-8","0248","0008","성하타운(104동)","75.24","71.81","201912","4","7,300","3","1998","남경마을로33번길 12"
"대전광역시 대덕구 신탄진동","173-31","0173","0031","수정빌라1동","45.77","33.55","201904","10","4,000","3","1990","신탄진동로8번길 46"
"대전광역시 대덕구 신탄진동","173-31","0173","0031","수정빌라1동","45.77","33.55","202003","23","3,000","1","1990","신탄진동로8번길 46"
"대전광역시 대덕구 신탄진동","173-30","0173","0030","수정빌라2동","45.77","39.15","201910","10","3,250","3","1990","신탄진동로8번길 48"
"대전광역시 대덕구 신탄진동","132-21","0132","0021","수정주택2동","49.1","45.93","202002","4","4,700","1","1989","신탄진로810번길 78"
"대전광역시 대덕구 신탄진동","132-3","0132","0003","수정주택5동","48.96","36.75","201904","16","4,250","1","1989","신탄진로810번길 74"
"대전광역시 대덕구 신탄진동","132-2","0132","0002","수정주택6동","45.62","32.26","201908","1","4,950","3","1989","신탄진로810번길 68"
"대전광역시 대덕구 신탄진동","132-2","0132","0002","수정주택6동","45.62","32.28","201909","23","4,200","1","1989","신탄진로810번길 68"
"대전광역시 대덕구 신탄진동","132-24","0132","0024","수정주택8동","45.62","50.3","202002","24","4,250","1","1989","신탄진로810번길 72"
"대전광역시 대덕구 신탄진동","264-46","0264","0046","신원주택(B동)","45.18","22.62","201910","5","4,000","4","1991","남경마을로 24"
"대전광역시 대덕구 신탄진동","264-46","0264","0046","신원주택(B동)","48.54","24.31","201911","13","2,800","3","1991","남경마을로 24"
"대전광역시 대덕구 신탄진동","150-14","0150","0014","신일대신연립","59.64","147.07","201908","20","4,900","3","1984","신탄진남로 15"
"대전광역시 대덕구 신탄진동","113-47","0113","0047","연흥빌라(113-47)","55.74","30.7","201911","21","5,100","1","1994","대덕대로1627번길 70"
"대전광역시 대덕구 신탄진동","168-33","0168","0033","우경아트나동","44.88","36.42","201904","10","3,400","4","1993","신탄진동로30번길 15"
"대전광역시 대덕구 신탄진동","174-24","0174","0024","원창주택(174-24)","59.59","46.08","202003","14","4,900","4","1992","신탄진동로8번길 38"
"대전광역시 대덕구 신탄진동","174-8","0174","0008","원창주택(174-8)","58.11","45.85","202001","29","6,000","2","1992","신탄진동로8번길 36"
"대전광역시 대덕구 신탄진동","166-1","0166","0001","정민아트빌라","51.24","34.86","201910","7","5,600","3","1993","신탄진동로36번길 45"
"대전광역시 대덕구 신탄진동","133-1","0133","0001","지우빌라","76.1","58.19","201904","2","9,800","2","1998","신탄진로804번길 56"
"대전광역시 대덕구 신탄진동","113-3","0113","0003","진성빌라(113-3)","49.83","28.71","201908","24","3,500","4","1991","대덕대로1627번길 76"
"대전광역시 대덕구 신탄진동","113-16","0113","0016","진성주택(113-16)","48.78","37.13","201910","29","3,200","2","1991","신탄진로839번길 52"
"대전광역시 대덕구 신탄진동","451","0451","0000","태평A.P.T","62.64","57.22","201908","2","4,200","1","1980","신탄진로844번길 19-5"
"대전광역시 대덕구 신탄진동","175-30","0175","0030","홍림(175-30)","84.24","43.41","202001","31","9,500","2","1992","신탄진로772번길 11"
"대전광역시 대덕구 신탄진동","169-18","0169","0018","홍성빌라","57.78","29","201911","18","4,500","4","1991","신탄진동로24번길 33"
"대전광역시 대덕구 신탄진동","169-18","0169","0018","홍성빌라","57.78","29","202003","17","5,000","4","1991","신탄진동로24번길 33"
"대전광역시 대덕구 신탄진동","136-18","0136","0018","흥일빌라B동","40.2","30.3","201904","19","2,000","-1","1990","신탄진로790번길 65-2"
"대전광역시 대덕구 오정동","82-27","0082","0027","거성빌라1,2동","45.94","35.47","201909","24","4,950","1","1990","오정로100번길 60"
"대전광역시 대덕구 오정동","82-27","0082","0027","거성빌라1,2동","45.94","35.47","201910","4","4,300","3","1990","오정로100번길 60"
"대전광역시 대덕구 오정동","493-22","0493","0022","건우빌라1,2동","44.85","30.35","201909","6","6,750","1","1990","한남로155번길 8"
"대전광역시 대덕구 오정동","493-20","0493","0020","건우빌라6,7동","40.255","31.13","201904","30","3,000","3","1990","한남로155번길 12"
"대전광역시 대덕구 오정동","386-15","0386","0015","관용빌라","51.84","39.11","201907","31","6,000","4","1994","오정로38번안길 17"
"대전광역시 대덕구 오정동","386-15","0386","0015","관용빌라","51.84","39.11","201910","17","5,400","3","1994","오정로38번안길 17"
"대전광역시 대덕구 오정동","434-1","0434","0001","대덕상가","105","46.13","202002","1","12,000","3","1994","한남로114번길 64"
"대전광역시 대덕구 오정동","342-15","0342","0015","대명빌라마동","59.68","38.53","202002","11","6,100","2","1991","오정로41번길 54-14"
"대전광역시 대덕구 오정동","342-16","0342","0016","대명빌라바동","59.68","38.78","202001","20","2,900","1","1991","오정로41번길 54-12"
"대전광역시 대덕구 오정동","446-1","0446","0001","대성빌라","42.34","26.3","201904","30","5,050","2","1992","대전로1066번길 38"
"대전광역시 대덕구 오정동","98-4","0098","0004","두성빌라","48","35.41","202001","15","8,670","3","2001","대전로1131번길 12-9"
"대전광역시 대덕구 오정동","81-10","0081","0010","보라빌라","46.07","25.97","201910","25","4,000","4","1994","한밭대로994번길 12"
"대전광역시 대덕구 오정동","379-11","0379","0011","봉천빌라(379-11)","44.1","30.63","201911","11","3,700","3","1986","오정로 34"
"대전광역시 대덕구 오정동","379-2","0379","0002","봉천빌라(379-2)","43.96","28.18","201905","28","3,400","3","1986","오정로 34-1"
"대전광역시 대덕구 오정동","658-21","0658","0021","성덕파크빌라","59.7","32.67","201906","17","4,450","4","1992","한밭대로1003번길 37"
"대전광역시 대덕구 오정동","658-21","0658","0021","성덕파크빌라","50.04","27.38","201906","26","6,800","3","1992","한밭대로1003번길 37"
"대전광역시 대덕구 오정동","658-21","0658","0021","성덕파크빌라","50.04","27.38","202002","3","6,450","1","1992","한밭대로1003번길 37"
"대전광역시 대덕구 오정동","101-19","0101","0019","성진빌라(101-19)","77.08","60.41","202002","20","13,000","3","1998","한밭대로994번길 79"
"대전광역시 대덕구 오정동","428-8","0428","0008","성진빌라가동","48.84","36.78","201906","20","5,100","1","1989","대전로1112번안길 6"
"대전광역시 대덕구 오정동","79-10","0079","0010","세롬빌라","73.445","37.96","201904","17","11,400","1","2002","한밭대로972번길 51"
"대전광역시 대덕구 오정동","491-10","0491","0010","세롬빌라트","66.94","39.21","202003","12","7,400","3","2002","한남로155번길 13"
"대전광역시 대덕구 오정동","436-2","0436","0002","세종빌1","51.5","33.32","202002","11","15,520","4","2019","한남로88번길 42-10"
"대전광역시 대덕구 오정동","436-2","0436","0002","세종빌1","50.87","32.92","202002","11","15,022","5","2019","한남로88번길 42-10"
"대전광역시 대덕구 오정동","436-2","0436","0002","세종빌1","51.5","33.32","202002","11","15,210","2","2019","한남로88번길 42-10"
"대전광역시 대덕구 오정동","436-2","0436","0002","세종빌1","31.08","20.11","202002","11","9,597","5","2019","한남로88번길 42-10"
"대전광역시 대덕구 오정동","436-2","0436","0002","세종빌1","51.5","33.32","202002","11","15,210","5","2019","한남로88번길 42-10"
"대전광역시 대덕구 오정동","436-2","0436","0002","세종빌1","50.87","32.92","202002","11","15,328","3","2019","한남로88번길 42-10"
"대전광역시 대덕구 오정동","436-2","0436","0002","세종빌1","50.87","32.92","202002","11","15,180","2","2019","한남로88번길 42-10"
"대전광역시 대덕구 오정동","436-2","0436","0002","세종빌1","31.08","20.11","202002","11","9,597","2","2019","한남로88번길 42-10"
"대전광역시 대덕구 오정동","436-2","0436","0002","세종빌1","31.08","20.11","202002","11","9,799","3","2019","한남로88번길 42-10"
"대전광역시 대덕구 오정동","436-2","0436","0002","세종빌1","31.08","20.11","202002","11","9,799","4","2019","한남로88번길 42-10"
"대전광역시 대덕구 오정동","436-2","0436","0002","세종빌1","51.5","33.32","202002","11","15,520","3","2019","한남로88번길 42-10"
"대전광역시 대덕구 오정동","436-2","0436","0002","세종빌1","50.87","32.92","202002","11","15,478","4","2019","한남로88번길 42-10"
"대전광역시 대덕구 오정동","442-8","0442","0008","세종빌2","51.8397","37.42","202002","11","16,598","4","2019","대전로1066번길 41"
"대전광역시 대덕구 오정동","442-8","0442","0008","세종빌2","29.902","21.58","202002","11","9,914","4","2019","대전로1066번길 41"
"대전광역시 대덕구 오정동","442-8","0442","0008","세종빌2","29.902","21.58","202002","11","9,715","5","2019","대전로1066번길 41"
"대전광역시 대덕구 오정동","442-8","0442","0008","세종빌2","48.697","35.15","202002","11","15,357","5","2019","대전로1066번길 41"
"대전광역시 대덕구 오정동","442-8","0442","0008","세종빌2","51.2094","36.96","202002","11","16,154","3","2019","대전로1066번길 41"
"대전광역시 대덕구 오정동","442-8","0442","0008","세종빌2","29.902","21.58","202002","11","9,914","3","2019","대전로1066번길 41"
"대전광역시 대덕구 오정동","442-8","0442","0008","세종빌2","29.902","21.58","202002","11","9,715","2","2019","대전로1066번길 41"
"대전광역시 대덕구 오정동","442-8","0442","0008","세종빌2","51.2094","36.96","202002","11","15,835","2","2019","대전로1066번길 41"
"대전광역시 대덕구 오정동","442-8","0442","0008","세종빌2","51.8397","37.42","202002","11","16,598","3","2019","대전로1066번길 41"
