"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200401 ~ 20200430"
"실거래구분 : 연립다세대(매매)"
"주소구분 : 도로명주소"
"시도 : 전체"
"시군구 : 전체"
"도로명 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","건물명","전용면적(㎡)","대지권면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명"
"인천광역시 서구 공촌동","313-3","0313","0003","주천그린빌라(다동)","39.98","24.52","202004","8","9,000","3","1999","심곡로194번길 23"
"인천광역시 서구 당하동","956-19","0956","0019","DREAM HILL","69.56","51.8","202004","9","27,000","1","2018","청마로34번길 23"
"인천광역시 서구 당하동","1047-3","1047","0003","가이아Vill(101,102,103동)","59.68","33.76","202004","6","14,000","4","2011","고산후로78번안길 58"
"인천광역시 서구 당하동","645-6","0645","0006","나우아트빌","70.8","56.14","202004","11","21,000","2","2008","도요지로189번길 20"
"인천광역시 서구 당하동","1084-6","1084","0006","라온하우스2차","47.06","28.81","202004","17","14,700","2","2011","청마로 73"
"인천광역시 서구 당하동","1080-17","1080","0017","멤버스힐","38.974","29.48","202004","1","15,000","2","2017","청마로51번길 5"
"인천광역시 서구 당하동","1042-3","1042","0003","명품파크빌(102,103동)","63.02","35.28","202004","7","15,000","3","2010","고산후로78번길 33-1"
"인천광역시 서구 당하동","1087-13","1087","0013","부경타운","38.44","24.94","202004","11","12,300","3","2011","청마로 76-5"
"인천광역시 서구 당하동","1045-1","1045","0001","삼성홈타운","70.085","45.6","202004","3","15,300","4","2008","고산후로78번길 30"
"인천광역시 서구 당하동","1084-12","1084","0012","상지에버빌","50.01","29.9","202004","28","14,900","4","2011","청마로 65"
"인천광역시 서구 당하동","1085-2","1085","0002","아미숲(1,2동)","41.69","24.18","202004","7","11,800","5","2012","청마로93번길 13"
"인천광역시 서구 당하동","1086-6","1086","0006","엘리시안","48.43","42.7","202004","6","12,000","2","2011","청마로 97"
"인천광역시 서구 당하동","1086-6","1086","0006","엘리시안","47.62","41.98","202004","29","15,000","4","2011","청마로 97"
"인천광역시 서구 당하동","1086-1","1086","0001","엘리시안타운","57.85","35.15","202004","7","16,000","3","2012","청마로93번길 10"
"인천광역시 서구 당하동","1086-1","1086","0001","엘리시안타운","57.85","81.39","202004","28","17,000","5","2012","청마로93번길 10"
"인천광역시 서구 당하동","1085-3","1085","0003","오필리아","41.42","26.75","202004","18","11,000","2","2015","청마로93번길 9"
"인천광역시 서구 당하동","1083-7","1083","0007","천우명가(101,102동)","49.9","29.58","202004","29","13,500","4","2013","청마로93번길 26-1"
"인천광역시 서구 당하동","1087-5","1087","0005","플로채","35.73","21.16","202004","3","15,900","4","2014","청마로 64"
"인천광역시 서구 당하동","1087-5","1087","0005","플로채","35.73","21.16","202004","10","15,900","4","2014","청마로 64"
"인천광역시 서구 당하동","1087-22","1087","0022","하나로아트빌","37.31","21.8","202004","13","14,000","4","2015","청마로 70"
"인천광역시 서구 마전동","928-30","0928","0030","대원베라쳐","53.12","29.54","202004","29","12,500","3","2009","검단로511번길 17-2"
"인천광역시 서구 마전동","1016-4","1016","0004","라임캐슬","74.57","25.14","202004","28","23,000","6","2018","완정로 25"
"인천광역시 서구 마전동","1024-10","1024","0010","부원파크빌103동","69.76","40","202004","15","17,400","3","2011","완정로45번길 43"
"인천광역시 서구 마전동","BL-39-3","0039","0003","삼성타운(가,나동)","78.634","55.32","202004","15","19,000","5","2011","가현로 102"
"인천광역시 서구 마전동","1022-1","1022","0001","에스뽀아빌1동","65.03","37.43","202004","3","16,600","5","2010","완정로45번길 3"
"인천광역시 서구 마전동","1018-2","1018","0002","창우아이빌(401,402동)","69.67","28.36","202004","1","17,000","5","2012","완정로7번길 20"
"인천광역시 서구 마전동","1018-3","1018","0003","창우아이빌(403,404동)","67","28.1","202004","14","17,000","4","2013","완정로7번길 18-13"
"인천광역시 서구 마전동","981-4","0981","0004","클라우스","49.98","15.56","202004","8","18,000","4","2015","검단로502번길 8"
"인천광역시 서구 석남동","556-18","0556","0018","(556-18)","61.385","36.66","202004","3","13,500","3","2015","서달로49번길 16-4"
"인천광역시 서구 석남동","576-27","0576","0027","(576-27)","47.5","45.15","202004","9","7,900","1","1980","거북로102번길 14"
"인천광역시 서구 석남동","502-1","0502","0001","경도빌라","36.01","21.56","202004","2","9,500","3","1991","옻우물로8번길 14-1"
"인천광역시 서구 석남동","551-58","0551","0058","경인빌라(551-58)","36.58","21.66","202004","15","9,300","3","1990","가석로 230"
"인천광역시 서구 석남동","551-7","0551","0007","경인빌라(551-7)","37.125","22","202004","13","10,400","2","1990","가석로 232"
"인천광역시 서구 석남동","453-4","0453","0004","고려빌라(453-4)","38.09","25.5","202004","1","7,500","4","1993","가정로293번길 12-3"
"인천광역시 서구 석남동","199-17","0199","0017","금화빌라(199-17)","55.2","44.43","202004","22","7,000","2","1988","새오개로 27-15"
"인천광역시 서구 석남동","515-20","0515","0020","남가빌리지1동","36.76","25.11","202004","4","8,950","1","1994","길주로75번길 24"
"인천광역시 서구 석남동","524-1","0524","0001","대명그린빌3동","56.63","21.31","202004","7","11,700","4","2002","길주로63번길 31-1"
"인천광역시 서구 석남동","494-30","0494","0030","대영4동","43.19","15.46","202004","25","20,000","3","2002","길주로135번길 9"
"인천광역시 서구 석남동","494-32","0494","0032","대영6동","34.74","12.42","202004","2","15,500","3","2002","길주로135번길 7"
"인천광역시 서구 석남동","546-1","0546","0001","대인빌라(546-1)","65.17","32.43","202004","13","14,500","3","1994","면개포로28번길 16"
"인천광역시 서구 석남동","551-50","0551","0050","드림빌라8동","29.04","16.86","202004","22","7,350","-1","1990","길주로136번길 2-1"
"인천광역시 서구 석남동","169-19","0169","0019","로얄빌라(4동)","36.48","26.5","202004","5","8,500","3","1990","염곡로311번길 3-1"
"인천광역시 서구 석남동","494-16","0494","0016","롯데빌라라동","42.27","32.07","202004","10","19,900","-1","1988","길주로135번길 3-1"
"인천광역시 서구 석남동","111-75","0111","0075","문성하이츠빌라8동","48.62","36.96","202004","3","9,700","2","1995","서달로 150-6"
"인천광역시 서구 석남동","486-12","0486","0012","문성하이츠빌라나동","39.46","25.47","202004","30","5,800","3","1994","서달로137번길 7-1"
"인천광역시 서구 석남동","111-84","0111","0084","문성하이츠타운10동","32.65","25.37","202004","6","6,000","4","1995","서달로 150-12"
"인천광역시 서구 석남동","111-110","0111","0110","문성하이츠타운15동","42.97","34.31","202004","25","7,500","2","1995","서달로 144-1"
"인천광역시 서구 석남동","111-78","0111","0078","문성하이츠타운3동","30.49","23.53","202004","4","6,700","2","1995","서달로 150-28"
"인천광역시 서구 석남동","182-8","0182","0008","미래타운(2동)","37.43","28.25","202004","9","6,500","4","2002","율도로36번길 8-10"
"인천광역시 서구 석남동","183","0183","0000","미래타운(4동)","34.2","19.58","202004","22","6,400","1","2003","염곡로311번길 24"
"인천광역시 서구 석남동","217-21","0217","0021","백합마을(217-21)","46.62","21.58","202004","4","9,900","2","2004","신석로 52"
"인천광역시 서구 석남동","566-24","0566","0024","산들맨션(566-24)","36.42","17.95","202004","28","7,500","4","2001","건지로 317"
"인천광역시 서구 석남동","566-25","0566","0025","산들맨션(566-25)","59.8","30.5","202004","1","12,000","2","2001","건지로 317"
"인천광역시 서구 석남동","566-26","0566","0026","산들맨션(566-26)","39.56","20.77","202004","20","9,500","3","2001","서달로 9"
"인천광역시 서구 석남동","508-7","0508","0007","서보빌라(508-7)","39.45","20.8","202004","22","6,000","4","1994","옻우물로34번길 1"
"인천광역시 서구 석남동","168-112","0168","0112","석남삼성빌라","39.92","20.55","202004","21","6,000","2","1987","염곡로311번길 14"
"인천광역시 서구 석남동","565-34","0565","0034","석영하이츠빌라(565-34)","35.39","19.21","202004","27","7,500","1","1994","서달로23번길 1"
"인천광역시 서구 석남동","490-3","0490","0003","성진베스트빌","52.55","18.6","202004","27","17,800","4","2001","가석로 268"
"인천광역시 서구 석남동","519","0519","0000","수정빌라(519-0)","33.83","19.97","202004","27","8,200","4","1991","칠천왕로7번길 21"
"인천광역시 서구 석남동","517-8","0517","0008","신성빌라(517-8)","37.26","23.71","202004","2","4,500","-1","1990","칠천왕로 11"
"인천광역시 서구 석남동","554-38","0554","0038","엑스포빌리지(6동)","39.96","21.62","202004","20","7,000","4","1994","서달로 57"
"인천광역시 서구 석남동","467-12","0467","0012","영진","51.4","60.32","202004","28","9,800","3","1981","신석로121번길 30"
"인천광역시 서구 석남동","496-23","0496","0023","영흥빌라","36.8","27.46","202004","3","8,300","1","1991","신석로122번길 9-2"
"인천광역시 서구 석남동","490-10","0490","0010","유풍빌라(490-10)","42.5","35.11","202004","20","18,000","3","1990","길주로135번길 19-2"
"인천광역시 서구 석남동","490-11","0490","0011","유풍빌라(490-11)","49.4","38.56","202004","21","18,000","3","1990","길주로135번길 19"
"인천광역시 서구 석남동","490-14","0490","0014","유풍빌라(490-14)","44.4","33.4","202004","2","16,300","2","1990","길주로135번길 21"
"인천광역시 서구 석남동","490-9","0490","0009","유풍빌라(490-9)","42.5","35.14","202004","15","18,000","1","1990","길주로135번길 21-1"
"인천광역시 서구 석남동","500-4","0500","0004","은하빌라","26.88","16.53","202004","13","8,000","1","1990","옻우물로14번길 17"
"인천광역시 서구 석남동","565-18","0565","0018","조우빌라","35.73","23.6","202004","21","7,900","3","1993","서달로11번길 4-1"
"인천광역시 서구 석남동","195-43","0195","0043","참사랑빌라(B동)","67.84","42.49","202004","3","13,000","2","2002","율도로16번길 11-13"
"인천광역시 서구 석남동","525-23","0525","0023","청솔빌라(525-23)","36.5","21.85","202004","21","8,500","2","1991","길주로63번길 17-1"
"인천광역시 서구 석남동","494-12","0494","0012","청실빌라(494-12)","41.005","28.06","202004","7","19,800","1","1988","가석로 256-1"
"인천광역시 서구 석남동","485-9","0485","0009","청우케스빌(205,206)동","59.66","27.78","202004","23","10,900","1","2002","가석로 288-6"
"인천광역시 서구 석남동","525-19","0525","0019","태성빌라(525-19)","36.96","22","202004","4","5,600","-1","1991","염곡로260번길 3"
"인천광역시 서구 석남동","526-1","0526","0001","한빛아트빌1동","47.3","17.23","202004","5","8,800","4","2001","염곡로260번길 4"
"인천광역시 서구 석남동","526-15","0526","0015","한빛아트빌3동","41.7","16.23","202004","17","8,000","5","2001","길주로63번길 9-1"
"인천광역시 서구 석남동","579-15","0579","0015","합동빌라(579-15)","39.52","23.21","202004","25","8,500","2","1990","석남로 98-1"
"인천광역시 서구 석남동","551-38","0551","0038","합동주택(551-38)","36.16","27.46","202004","9","10,300","1","1990","가석로 232-1"
"인천광역시 서구 신현동","290-34","0290","0034","(290-34)","59.34","38.54","202004","11","8,500","1","1986","율도로65번길 9"
"인천광역시 서구 신현동","285-1","0285","0001","경성빌라(3,4)동","39.72","25.49","202004","22","8,500","-1","1993","가정로351번길 13"
"인천광역시 서구 신현동","111-1","0111","0001","그린빌리지","45.36","29.34","202004","13","7,200","3","1993","새오개로111번길 4"
"인천광역시 서구 신현동","111-1","0111","0001","그린빌리지","44.97","29.08","202004","14","4,200","-1","1993","새오개로111번길 4"
"인천광역시 서구 신현동","111-11","0111","0011","금강하이츠빌1동","59.79","28.09","202004","10","12,000","5","2002","새오개로 109"
"인천광역시 서구 신현동","281-45","0281","0045","남경빌라1동","39.87","24.06","202004","2","8,200","4","1993","신현로 35"
"인천광역시 서구 신현동","281-43","0281","0043","남경빌라3동","39.82","23.44","202004","27","6,200","-1","1993","신현로37번길 1-1"
"인천광역시 서구 신현동","117-3","0117","0003","대원리드빌A동(117-3)","46.56","23.8","202004","8","9,000","5","2002","새오개로 87"
"인천광역시 서구 신현동","104-53","0104","0053","도시파크빌라(104-53)","39.87","31.53","202004","27","7,500","1","1993","원창로157번길 18"
"인천광역시 서구 신현동","286-10","0286","0010","동부빌라(가동)","31.2","18.43","202004","28","8,700","1","1988","가정로335번길 12-2"
"인천광역시 서구 신현동","143-13","0143","0013","로얄빌라(A동)","38.03","20.5","202004","21","8,000","2","1990","염곡로 337-3"
"인천광역시 서구 신현동","130-2","0130","0002","미도홈타운","37.97","20.66","202004","17","8,000","3","2002","새오개로78번길 15"
"인천광역시 서구 신현동","278-3","0278","0003","미륭아트빌(278-3)","50.43","26.64","202004","6","11,500","3","1996","가정로351번길 30-2"
"인천광역시 서구 신현동","278-3","0278","0003","미륭아트빌(278-3)","50.43","26.67","202004","28","7,000","2","1996","가정로351번길 30-2"
"인천광역시 서구 신현동","278-39","0278","0039","미륭아트빌(278-39)","55.99","34.7","202004","11","14,000","1","1996","가정로351번길 32"
"인천광역시 서구 신현동","149-6","0149","0006","미성빌라(149-6)","48.57","25.59","202004","7","9,000","2","1992","새오개로54번길 18-1"
"인천광역시 서구 신현동","131-18","0131","0018","삼부타운E동","59.88","34.75","202004","4","7,500","-1","1995","새오개로54번안길 22"
"인천광역시 서구 신현동","286-34","0286","0034","삼성빌라2동","41.55","28.63","202004","16","8,000","-1","1989","신현로23번길 7-4"
"인천광역시 서구 신현동","286-35","0286","0035","삼성빌라3동","34.46","26.37","202004","8","10,000","2","1989","신현로23번길 7-6"
