index,위도,경도,도로명주소,API,교통,마트편의점,교육시설,의료시설,음식점카페,문화공간
2479,127.451088106,36.355554690,대전광역시 대덕구 비래동 비래동로24번길 22,"{'교통': 0, '마트편의점': 36, '교육시설': 119, '의료시설': 39, '음식점카페': 475, '문화공간': 5}",0,36,119,39,475,5
2480,127.447288019,36.356103010,대전광역시 대덕구 비래동 비래동로15번길 47,"{'교통': 0, '마트편의점': 45, '교육시설': 181, '의료시설': 41, '음식점카페': 569, '문화공간': 8}",0,45,181,41,569,8
2481,127.454065113,36.355095082,대전광역시 대덕구 비래동 비래동로32번길 74,"{'교통': 0, '마트편의점': 31, '교육시설': 103, '의료시설': 38, '음식점카페': 410, '문화공간': 5}",0,31,103,38,410,5
2482,127.452889898,36.359815101,대전광역시 대덕구 비래동 우암로412번길 122,"{'교통': 0, '마트편의점': 18, '교육시설': 138, '의료시설': 30, '음식점카페': 329, '문화공간': 3}",0,18,138,30,329,3
2483,127.453080190,36.359198700,대전광역시 대덕구 비래동 우암로412번길 103-3,"{'교통': 0, '마트편의점': 19, '교육시설': 147, '의료시설': 30, '음식점카페': 335, '문화공간': 3}",0,19,147,30,335,3
2484,127.453184242,36.359504253,대전광역시 대덕구 비래동 우암로412번길 116,"{'교통': 0, '마트편의점': 18, '교육시설': 141, '의료시설': 30, '음식점카페': 330, '문화공간': 3}",0,18,141,30,330,3
2485,127.450672331,36.357527572,대전광역시 대덕구 비래동 비래동로39번길 6,"{'교통': 0, '마트편의점': 27, '교육시설': 164, '의료시설': 37, '음식점카페': 439, '문화공간': 6}",0,27,164,37,439,6
2486,127.449268249,36.357072992,대전광역시 대덕구 비래동 비래동로31번길 21,"{'교통': 0, '마트편의점': 31, '교육시설': 171, '의료시설': 38, '음식점카페': 476, '문화공간': 8}",0,31,171,38,476,8
2487,127.448580118,36.358035956,대전광역시 대덕구 비래동 비래동로39번길 43,"{'교통': 0, '마트편의점': 29, '교육시설': 177, '의료시설': 36, '음식점카페': 434, '문화공간': 6}",0,29,177,36,434,6
2488,127.422130343,36.432568526,대전광역시 대덕구 상서동 덕암로136번길 13-1,"{'교통': 0, '마트편의점': 11, '교육시설': 23, '의료시설': 7, '음식점카페': 108, '문화공간': 2}",0,11,23,7,108,2
2489,127.424326022,36.448066282,대전광역시 대덕구 석봉동 석봉북로9번길 11,"{'교통': 0, '마트편의점': 29, '교육시설': 98, '의료시설': 58, '음식점카페': 461, '문화공간': 3}",0,29,98,58,461,3
2490,127.426555491,36.445877081,대전광역시 대덕구 석봉동 석봉로44번길 32,"{'교통': 0, '마트편의점': 31, '교육시설': 99, '의료시설': 61, '음식점카페': 472, '문화공간': 4}",0,31,99,61,472,4
2491,127.428290329,36.444224001,대전광역시 대덕구 석봉동 석봉로58번길 74,"{'교통': 0, '마트편의점': 31, '교육시설': 92, '의료시설': 61, '음식점카페': 478, '문화공간': 4}",0,31,92,61,478,4
2492,127.446326478,36.359800147,대전광역시 대덕구 송촌동 동춘당로15번길 25,"{'교통': 0, '마트편의점': 34, '교육시설': 211, '의료시설': 53, '음식점카페': 673, '문화공간': 7}",0,34,211,53,673,7
2493,127.446212313,36.359630973,대전광역시 대덕구 송촌동 동춘당로15번길 27,"{'교통': 0, '마트편의점': 34, '교육시설': 207, '의료시설': 53, '음식점카페': 676, '문화공간': 7}",0,34,207,53,676,7
2494,127.442837418,36.357274619,대전광역시 대덕구 송촌동 송촌로 22,"{'교통': 0, '마트편의점': 54, '교육시설': 189, '의료시설': 57, '음식점카페': 940, '문화공간': 12}",0,54,189,57,940,12
2495,127.442278917,36.356666324,대전광역시 대덕구 송촌동 송촌로25번길 19-1,"{'교통': 0, '마트편의점': 61, '교육시설': 175, '의료시설': 59, '음식점카페': 983, '문화공간': 11}",0,61,175,59,983,11
2496,127.443105706,36.357255782,대전광역시 대덕구 송촌동 동춘당로31번길 125-5,"{'교통': 0, '마트편의점': 53, '교육시설': 181, '의료시설': 54, '음식점카페': 934, '문화공간': 12}",0,53,181,54,934,12
2497,127.443297690,36.357082405,대전광역시 대덕구 송촌동 동춘당로31번길 125-3,"{'교통': 0, '마트편의점': 56, '교육시설': 182, '의료시설': 52, '음식점카페': 937, '문화공간': 11}",0,56,182,52,937,11
2498,127.441429113,36.355175324,대전광역시 대덕구 송촌동 송촌남로37번길 7,"{'교통': 0, '마트편의점': 60, '교육시설': 155, '의료시설': 72, '음식점카페': 863, '문화공간': 12}",0,60,155,72,863,12
2499,127.444222283,36.358764703,대전광역시 대덕구 송촌동 동춘당로23번길 56-11,"{'교통': 0, '마트편의점': 48, '교육시설': 220, '의료시설': 57, '음식점카페': 791, '문화공간': 7}",0,48,220,57,791,7
2500,127.442035117,36.356030548,대전광역시 대덕구 송촌동 송촌남로45번길 8,"{'교통': 0, '마트편의점': 61, '교육시설': 175, '의료시설': 59, '음식점카페': 947, '문화공간': 11}",0,61,175,59,947,11
2501,127.447204448,36.360950274,대전광역시 대덕구 송촌동 동춘당로 12-1,"{'교통': 0, '마트편의점': 31, '교육시설': 198, '의료시설': 53, '음식점카페': 624, '문화공간': 7}",0,31,198,53,624,7
2502,127.433753909,36.445873310,대전광역시 대덕구 신탄진동 신탄진동로36번길 50,"{'교통': 0, '마트편의점': 26, '교육시설': 70, '의료시설': 54, '음식점카페': 417, '문화공간': 3}",0,26,70,54,417,3
2503,127.430760358,36.449597014,대전광역시 대덕구 신탄진동 신탄진로804번길 17,"{'교통': 0, '마트편의점': 28, '교육시설': 93, '의료시설': 59, '음식점카페': 438, '문화공간': 2}",0,28,93,59,438,2
2504,127.436759599,36.447987914,대전광역시 대덕구 신탄진동 신탄진동로 68,"{'교통': 0, '마트편의점': 16, '교육시설': 39, '의료시설': 39, '음식점카페': 319, '문화공간': 2}",0,16,39,39,319,2
2505,127.433787075,36.449747090,대전광역시 대덕구 신탄진동 신탄진로804번길 70,"{'교통': 0, '마트편의점': 23, '교육시설': 66, '의료시설': 51, '음식점카페': 380, '문화공간': 2}",0,23,66,51,380,2
2506,127.427515059,36.454067611,대전광역시 대덕구 신탄진동 대덕대로1627번길 72,"{'교통': 0, '마트편의점': 24, '교육시설': 82, '의료시설': 51, '음식점카페': 370, '문화공간': 2}",0,24,82,51,370,2
2507,127.430642450,36.445923235,대전광역시 대덕구 신탄진동 신탄진동로8번길 30,"{'교통': 0, '마트편의점': 30, '교육시설': 88, '의료시설': 60, '음식점카페': 470, '문화공간': 3}",0,30,88,60,470,3
2508,127.427866259,36.454399241,대전광역시 대덕구 신탄진동 신탄진로839번길 50,"{'교통': 0, '마트편의점': 24, '교육시설': 80, '의료시설': 51, '음식점카페': 354, '문화공간': 2}",0,24,80,51,354,2
2509,127.434475649,36.449828033,대전광역시 대덕구 신탄진동 신탄진로804번길 84,"{'교통': 0, '마트편의점': 22, '교육시설': 54, '의료시설': 51, '음식점카페': 371, '문화공간': 2}",0,22,54,51,371,2
2510,127.430611117,36.445097436,대전광역시 대덕구 신탄진동 신탄진로756번길 17,"{'교통': 0, '마트편의점': 30, '교육시설': 87, '의료시설': 63, '음식점카페': 473, '문화공간': 4}",0,30,87,63,473,4
2511,127.432045948,36.448818633,대전광역시 대덕구 신탄진동 신탄진로796번길 46,"{'교통': 0, '마트편의점': 26, '교육시설': 82, '의료시설': 59, '음식점카페': 428, '문화공간': 2}",0,26,82,59,428,2
2512,127.434695453,36.446180064,대전광역시 대덕구 신탄진동 신탄진로762번길 92,"{'교통': 0, '마트편의점': 22, '교육시설': 58, '의료시설': 47, '음식점카페': 393, '문화공간': 3}",0,22,58,47,393,3
2513,127.426691595,36.354488636,대전광역시 대덕구 오정동 홍도로73번길 55-6,"{'교통': 0, '마트편의점': 70, '교육시설': 108, '의료시설': 69, '음식점카페': 860, '문화공간': 11}",0,70,108,69,860,11
2514,127.417808176,36.350384813,대전광역시 대덕구 오정동 대전로1066번길 42,"{'교통': 0, '마트편의점': 36, '교육시설': 62, '의료시설': 24, '음식점카페': 448, '문화공간': 10}",0,36,62,24,448,10
2515,127.417208191,36.349869095,대전광역시 대덕구 오정동 대전로1066번길 26,"{'교통': 0, '마트편의점': 33, '교육시설': 57, '의료시설': 23, '음식점카페': 428, '문화공간': 9}",0,33,57,23,428,9
2516,127.413966058,36.346084805,대전광역시 대덕구 오정동 한남로155번길 18,"{'교통': 0, '마트편의점': 17, '교육시설': 61, '의료시설': 25, '음식점카페': 317, '문화공간': 7}",0,17,61,25,317,7
2517,127.426554583,36.354247431,대전광역시 대덕구 오정동 홍도로73번길 55-7,"{'교통': 0, '마트편의점': 69, '교육시설': 107, '의료시설': 69, '음식점카페': 860, '문화공간': 11}",0,69,107,69,860,11
2518,127.408812602,36.359658361,대전광역시 대덕구 오정동 한밭대로1003번길 39,"{'교통': 0, '마트편의점': 10, '교육시설': 40, '의료시설': 21, '음식점카페': 180, '문화공간': 6}",0,10,40,21,180,6
2519,127.427322273,36.353997676,대전광역시 대덕구 오정동 홍도로73번길 48,"{'교통': 0, '마트편의점': 74, '교육시설': 112, '의료시설': 85, '음식점카페': 952, '문화공간': 12}",0,74,112,85,952,12
2520,127.426415301,36.354447898,대전광역시 대덕구 오정동 홍도로73번길 55-10,"{'교통': 0, '마트편의점': 69, '교육시설': 109, '의료시설': 68, '음식점카페': 847, '문화공간': 11}",0,69,109,68,847,11
2521,127.427250782,36.354248368,대전광역시 대덕구 오정동 홍도로73번길 50,"{'교통': 0, '마트편의점': 75, '교육시설': 112, '의료시설': 77, '음식점카페': 932, '문화공간': 12}",0,75,112,77,932,12
2522,127.413978876,36.350610457,대전광역시 대덕구 오정동 오정로38번안길 22,"{'교통': 0, '마트편의점': 22, '교육시설': 45, '의료시설': 23, '음식점카페': 295, '문화공간': 8}",0,22,45,23,295,8
2523,127.412777083,36.349392172,대전광역시 대덕구 오정동 한남로138번길 55,"{'교통': 0, '마트편의점': 16, '교육시설': 38, '의료시설': 13, '음식점카페': 236, '문화공간': 4}",0,16,38,13,236,4
2524,127.427507237,36.353982055,대전광역시 대덕구 오정동 홍도로 89,"{'교통': 0, '마트편의점': 76, '교육시설': 114, '의료시설': 85, '음식점카페': 954, '문화공간': 12}",0,76,114,85,954,12
2525,127.409559867,36.354170451,대전광역시 대덕구 오정동 한밭대로972번길 84,"{'교통': 0, '마트편의점': 14, '교육시설': 47, '의료시설': 25, '음식점카페': 216, '문화공간': 5}",0,14,47,25,216,5
2526,127.416886998,36.349719179,대전광역시 대덕구 오정동 대전로1066번길 20,"{'교통': 0, '마트편의점': 31, '교육시설': 54, '의료시설': 22, '음식점카페': 407, '문화공간': 9}",0,31,54,22,407,9
2527,127.424448175,36.400784652,대전광역시 대덕구 와동 신탄진로232번길 34,"{'교통': 0, '마트편의점': 5, '교육시설': 19, '의료시설': 5, '음식점카페': 53, '문화공간': 0}",0,5,19,5,53,0
2528,127.424479007,36.401103915,대전광역시 대덕구 와동 신탄진로232번길 26,"{'교통': 0, '마트편의점': 5, '교육시설': 19, '의료시설': 5, '음식점카페': 52, '문화공간': 0}",0,5,19,5,52,0
2529,127.424420022,36.400609295,대전광역시 대덕구 와동 신탄진로232번길 40,"{'교통': 0, '마트편의점': 5, '교육시설': 19, '의료시설': 5, '음식점카페': 53, '문화공간': 0}",0,5,19,5,53,0
2530,127.424657056,36.401087512,대전광역시 대덕구 와동 신탄진로232번길 28,"{'교통': 0, '마트편의점': 5, '교육시설': 19, '의료시설': 5, '음식점카페': 52, '문화공간': 0}",0,5,19,5,52,0
2531,127.420562695,36.379323842,대전광역시 대덕구 읍내동 대전로1397번안길 13-3,"{'교통': 0, '마트편의점': 5, '교육시설': 36, '의료시설': 11, '음식점카페': 76, '문화공간': 4}",0,5,36,11,76,4
2532,127.419671726,36.379536948,대전광역시 대덕구 읍내동 대전로1397번길 45,"{'교통': 0, '마트편의점': 5, '교육시설': 36, '의료시설': 11, '음식점카페': 76, '문화공간': 4}",0,5,36,11,76,4
2533,127.419375629,36.374951755,대전광역시 대덕구 읍내동 아리랑로125번길 9-10,"{'교통': 0, '마트편의점': 8, '교육시설': 55, '의료시설': 23, '음식점카페': 127, '문화공간': 10}",0,8,55,23,127,10
2534,127.424665890,36.355933313,대전광역시 대덕구 중리동 홍도로99번길 71,"{'교통': 0, '마트편의점': 62, '교육시설': 122, '의료시설': 53, '음식점카페': 740, '문화공간': 9}",0,62,122,53,740,9
2535,127.421980926,36.357448775,대전광역시 대덕구 중리동 홍도로129번길 93,"{'교통': 0, '마트편의점': 49, '교육시설': 123, '의료시설': 49, '음식점카페': 739, '문화공간': 10}",0,49,123,49,739,10
2536,127.423082065,36.357909075,대전광역시 대덕구 중리동 홍도로135번길 71,"{'교통': 0, '마트편의점': 51, '교육시설': 125, '의료시설': 56, '음식점카페': 765, '문화공간': 8}",0,51,125,56,765,8
2537,127.423972705,36.365611027,대전광역시 대덕구 중리동 한밭대로1129번길 148,"{'교통': 0, '마트편의점': 26, '교육시설': 141, '의료시설': 80, '음식점카페': 564, '문화공간': 12}",0,26,141,80,564,12
2538,127.427866297,36.357094772,대전광역시 대덕구 중리동 계족로511번길 87,"{'교통': 0, '마트편의점': 67, '교육시설': 123, '의료시설': 44, '음식점카페': 871, '문화공간': 11}",0,67,123,44,871,11
2539,127.425846356,36.357990274,대전광역시 대덕구 중리동 한밭대로1146번길 15,"{'교통': 0, '마트편의점': 57, '교육시설': 123, '의료시설': 48, '음식점카페': 803, '문화공간': 9}",0,57,123,48,803,9
2540,127.428672130,36.357579418,대전광역시 대덕구 중리동 계족로517번길 73,"{'교통': 0, '마트편의점': 67, '교육시설': 128, '의료시설': 49, '음식점카페': 939, '문화공간': 11}",0,67,128,49,939,11
2541,127.426118027,36.355770168,대전광역시 대덕구 중리동 홍도로113번길 13-6,"{'교통': 0, '마트편의점': 64, '교육시설': 123, '의료시설': 51, '음식점카페': 783, '문화공간': 9}",0,64,123,51,783,9
2542,127.424839034,36.358313325,대전광역시 대덕구 중리동 홍도로135번길 42,"{'교통': 0, '마트편의점': 52, '교육시설': 127, '의료시설': 53, '음식점카페': 790, '문화공간': 9}",0,52,127,53,790,9
2543,127.428024042,36.357397271,대전광역시 대덕구 중리동 계족로511번길 86-1,"{'교통': 0, '마트편의점': 66, '교육시설': 126, '의료시설': 47, '음식점카페': 895, '문화공간': 10}",0,66,126,47,895,10
2544,127.424642304,36.436696217,대전광역시 대덕구 평촌동 덕암로188번길 34,"{'교통': 0, '마트편의점': 14, '교육시설': 40, '의료시설': 13, '음식점카페': 173, '문화공간': 2}",0,14,40,13,173,2
2545,127.454749946,36.347566337,대전광역시 동구 가양동 동대전로256번길 162,"{'교통': 0, '마트편의점': 25, '교육시설': 109, '의료시설': 49, '음식점카페': 451, '문화공간': 4}",0,25,109,49,451,4
